trial_id,stimulus_id,condition,alpha,measure,value
definite_false:qb_3624|alpha=15|measure=anomaly_continuous,definite_false:qb_3624,definite_false,15.0,anomaly_continuous,0.85
ambiguous:user_ambiguous_092|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_092,ambiguous,15.0,anomaly_continuous,0.5
ambiguous:user_ambiguous_008|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_008,ambiguous,15.0,anomaly_continuous,0.0
definite_false:bb_77|alpha=15|measure=anomaly_continuous,definite_false:bb_77,definite_false,15.0,anomaly_continuous,0.25
definite_correct:wh_3778|alpha=15|measure=anomaly_continuous,definite_correct:wh_3778,definite_correct,15.0,anomaly_continuous,0.5
ambiguous:user_ambiguous_005|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_005,ambiguous,15.0,anomaly_continuous,0.0
definite_correct:qb_4948|alpha=15|measure=anomaly_continuous,definite_correct:qb_4948,definite_correct,15.0,anomaly_continuous,0.0
definite_correct:dpql_5846|alpha=15|measure=anomaly_continuous,definite_correct:dpql_5846,definite_correct,15.0,anomaly_continuous,0.25
definite_false:tc_2556|alpha=15|measure=anomaly_continuous,definite_false:tc_2556,definite_false,15.0,anomaly_continuous,0.25
definite_false:dpql_1059|alpha=15|measure=anomaly_continuous,definite_false:dpql_1059,definite_false,15.0,anomaly_continuous,0.5
definite_correct:qb_9452|alpha=15|measure=anomaly_continuous,definite_correct:qb_9452,definite_correct,15.0,anomaly_continuous,0.0
definite_false:qz_3440|alpha=15|measure=anomaly_continuous,definite_false:qz_3440,definite_false,15.0,anomaly_continuous,0.0
definite_correct:qz_1139|alpha=15|measure=anomaly_continuous,definite_correct:qz_1139,definite_correct,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_066|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_066,ambiguous,15.0,anomaly_continuous,0.25
definite_correct:qw_1421|alpha=15|measure=anomaly_continuous,definite_correct:qw_1421,definite_correct,15.0,anomaly_continuous,0.0
ambiguous:user_ambiguous_027|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_027,ambiguous,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_054|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_054,ambiguous,15.0,anomaly_continuous,0.25
definite_correct:bb_7263|alpha=15|measure=anomaly_continuous,definite_correct:bb_7263,definite_correct,15.0,anomaly_continuous,0.3
definite_false:bb_6668|alpha=15|measure=anomaly_continuous,definite_false:bb_6668,definite_false,15.0,anomaly_continuous,0.25
definite_correct:qb_3684|alpha=15|measure=anomaly_continuous,definite_correct:qb_3684,definite_correct,15.0,anomaly_continuous,0.0
definite_false:dpql_4205|alpha=15|measure=anomaly_continuous,definite_false:dpql_4205,definite_false,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_026|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_026,ambiguous,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_091|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_091,ambiguous,15.0,anomaly_continuous,0.0
definite_correct:bb_9251|alpha=15|measure=anomaly_continuous,definite_correct:bb_9251,definite_correct,15.0,anomaly_continuous,0.0
definite_false:tc_2506|alpha=15|measure=anomaly_continuous,definite_false:tc_2506,definite_false,15.0,anomaly_continuous,0.0
definite_correct:qw_132|alpha=15|measure=anomaly_continuous,definite_correct:qw_132,definite_correct,15.0,anomaly_continuous,0.25
definite_correct:qb_299|alpha=15|measure=anomaly_continuous,definite_correct:qb_299,definite_correct,15.0,anomaly_continuous,0.0
definite_false:qb_3987|alpha=15|measure=anomaly_continuous,definite_false:qb_3987,definite_false,15.0,anomaly_continuous,0.25
definite_false:bb_2616|alpha=15|measure=anomaly_continuous,definite_false:bb_2616,definite_false,15.0,anomaly_continuous,0.85
definite_false:bb_4598|alpha=15|measure=anomaly_continuous,definite_false:bb_4598,definite_false,15.0,anomaly_continuous,0.85
ambiguous:user_ambiguous_045|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_045,ambiguous,15.0,anomaly_continuous,0.25
definite_correct:tc_2317|alpha=15|measure=anomaly_continuous,definite_correct:tc_2317,definite_correct,15.0,anomaly_continuous,0.5
definite_false:tc_2728|alpha=15|measure=anomaly_continuous,definite_false:tc_2728,definite_false,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_041|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_041,ambiguous,15.0,anomaly_continuous,0.25
definite_false:bb_3805|alpha=15|measure=anomaly_continuous,definite_false:bb_3805,definite_false,15.0,anomaly_continuous,0.35
ambiguous:user_ambiguous_069|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_069,ambiguous,15.0,anomaly_continuous,1.0
definite_false:tc_3120|alpha=15|measure=anomaly_continuous,definite_false:tc_3120,definite_false,15.0,anomaly_continuous,0.25
definite_false:qb_3869|alpha=15|measure=anomaly_continuous,definite_false:qb_3869,definite_false,15.0,anomaly_continuous,0.85
definite_false:qb_936|alpha=15|measure=anomaly_continuous,definite_false:qb_936,definite_false,15.0,anomaly_continuous,0.25
definite_correct:wh_51|alpha=15|measure=anomaly_continuous,definite_correct:wh_51,definite_correct,15.0,anomaly_continuous,0.85
ambiguous:synthetic_ambiguity_0fb6efbc1bf0ec38|alpha=15|measure=anomaly_continuous,ambiguous:synthetic_ambiguity_0fb6efbc1bf0ec38,ambiguous,15.0,anomaly_continuous,0.25
definite_correct:qw_1068|alpha=15|measure=anomaly_continuous,definite_correct:qw_1068,definite_correct,15.0,anomaly_continuous,0.0
definite_false:bb_5659|alpha=15|measure=anomaly_continuous,definite_false:bb_5659,definite_false,15.0,anomaly_continuous,0.85
definite_correct:bb_500|alpha=15|measure=anomaly_continuous,definite_correct:bb_500,definite_correct,15.0,anomaly_continuous,0.25
ambiguous:ambigqa_train_4887157859291163116|alpha=15|measure=anomaly_continuous,ambiguous:ambigqa_train_4887157859291163116,ambiguous,15.0,anomaly_continuous,0.25
ambiguous:ambigqa_dev_-9219689808672072116|alpha=15|measure=anomaly_continuous,ambiguous:ambigqa_dev_-9219689808672072116,ambiguous,15.0,anomaly_continuous,0.0
ambiguous:synthetic_ambiguity_c51d6353acd62fc1|alpha=15|measure=anomaly_continuous,ambiguous:synthetic_ambiguity_c51d6353acd62fc1,ambiguous,15.0,anomaly_continuous,0.5
ambiguous:synthetic_ambiguity_befa9c239cfadb1e|alpha=15|measure=anomaly_continuous,ambiguous:synthetic_ambiguity_befa9c239cfadb1e,ambiguous,15.0,anomaly_continuous,0.5
definite_correct:qw_1253|alpha=15|measure=anomaly_continuous,definite_correct:qw_1253,definite_correct,15.0,anomaly_continuous,0.85
ambiguous:user_ambiguous_100|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_100,ambiguous,15.0,anomaly_continuous,0.0
definite_correct:bb_8732|alpha=15|measure=anomaly_continuous,definite_correct:bb_8732,definite_correct,15.0,anomaly_continuous,0.25
definite_correct:qb_8036|alpha=15|measure=anomaly_continuous,definite_correct:qb_8036,definite_correct,15.0,anomaly_continuous,0.25
definite_false:wh_1706|alpha=15|measure=anomaly_continuous,definite_false:wh_1706,definite_false,15.0,anomaly_continuous,0.3
ambiguous:user_ambiguous_056|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_056,ambiguous,15.0,anomaly_continuous,0.85
ambiguous:user_ambiguous_071|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_071,ambiguous,15.0,anomaly_continuous,0.5
definite_correct:bb_6465|alpha=15|measure=anomaly_continuous,definite_correct:bb_6465,definite_correct,15.0,anomaly_continuous,0.25
definite_false:bb_1220|alpha=15|measure=anomaly_continuous,definite_false:bb_1220,definite_false,15.0,anomaly_continuous,0.95
ambiguous:user_ambiguous_075|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_075,ambiguous,15.0,anomaly_continuous,0.5
definite_false:qb_2899|alpha=15|measure=anomaly_continuous,definite_false:qb_2899,definite_false,15.0,anomaly_continuous,0.25
ambiguous:ambigqa_train_8846306718324708097|alpha=15|measure=anomaly_continuous,ambiguous:ambigqa_train_8846306718324708097,ambiguous,15.0,anomaly_continuous,0.25
ambiguous:synthetic_ambiguity_eccd45548d369037|alpha=15|measure=anomaly_continuous,ambiguous:synthetic_ambiguity_eccd45548d369037,ambiguous,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_055|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_055,ambiguous,15.0,anomaly_continuous,0.25
definite_false:dpql_384|alpha=15|measure=anomaly_continuous,definite_false:dpql_384,definite_false,15.0,anomaly_continuous,0.25
definite_correct:qb_3365|alpha=15|measure=anomaly_continuous,definite_correct:qb_3365,definite_correct,15.0,anomaly_continuous,0.25
definite_correct:qb_4336|alpha=15|measure=anomaly_continuous,definite_correct:qb_4336,definite_correct,15.0,anomaly_continuous,0.0
definite_false:qw_5298|alpha=15|measure=anomaly_continuous,definite_false:qw_5298,definite_false,15.0,anomaly_continuous,0.25
definite_correct:qb_2589|alpha=15|measure=anomaly_continuous,definite_correct:qb_2589,definite_correct,15.0,anomaly_continuous,0.25
definite_false:qb_2370|alpha=15|measure=anomaly_continuous,definite_false:qb_2370,definite_false,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_094|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_094,ambiguous,15.0,anomaly_continuous,0.5
ambiguous:user_ambiguous_024|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_024,ambiguous,15.0,anomaly_continuous,0.25
definite_correct:tc_1323|alpha=15|measure=anomaly_continuous,definite_correct:tc_1323,definite_correct,15.0,anomaly_continuous,0.0
definite_false:bb_8205|alpha=15|measure=anomaly_continuous,definite_false:bb_8205,definite_false,15.0,anomaly_continuous,0.25
definite_false:tc_2257|alpha=15|measure=anomaly_continuous,definite_false:tc_2257,definite_false,15.0,anomaly_continuous,0.85
definite_false:qb_6250|alpha=15|measure=anomaly_continuous,definite_false:qb_6250,definite_false,15.0,anomaly_continuous,0.0
ambiguous:user_ambiguous_017|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_017,ambiguous,15.0,anomaly_continuous,0.0
ambiguous:ambigqa_train_3267103377301376828|alpha=15|measure=anomaly_continuous,ambiguous:ambigqa_train_3267103377301376828,ambiguous,15.0,anomaly_continuous,0.25
definite_false:dpql_151|alpha=15|measure=anomaly_continuous,definite_false:dpql_151,definite_false,15.0,anomaly_continuous,0.25
ambiguous:ambigqa_train_-282133277527244056|alpha=15|measure=anomaly_continuous,ambiguous:ambigqa_train_-282133277527244056,ambiguous,15.0,anomaly_continuous,0.5
ambiguous:user_ambiguous_078|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_078,ambiguous,15.0,anomaly_continuous,0.85
definite_correct:bb_1467|alpha=15|measure=anomaly_continuous,definite_correct:bb_1467,definite_correct,15.0,anomaly_continuous,0.0
ambiguous:ambigqa_train_389267376370423320|alpha=15|measure=anomaly_continuous,ambiguous:ambigqa_train_389267376370423320,ambiguous,15.0,anomaly_continuous,0.25
definite_correct:bb_9184|alpha=15|measure=anomaly_continuous,definite_correct:bb_9184,definite_correct,15.0,anomaly_continuous,0.35
definite_false:dpql_753|alpha=15|measure=anomaly_continuous,definite_false:dpql_753,definite_false,15.0,anomaly_continuous,0.25
definite_correct:dpql_2538|alpha=15|measure=anomaly_continuous,definite_correct:dpql_2538,definite_correct,15.0,anomaly_continuous,0.25
definite_false:bb_6487|alpha=15|measure=anomaly_continuous,definite_false:bb_6487,definite_false,15.0,anomaly_continuous,0.25
ambiguous:ambigqa_train_-5327098669371634148|alpha=15|measure=anomaly_continuous,ambiguous:ambigqa_train_-5327098669371634148,ambiguous,15.0,anomaly_continuous,0.25
definite_correct:qb_2932|alpha=15|measure=anomaly_continuous,definite_correct:qb_2932,definite_correct,15.0,anomaly_continuous,0.0
ambiguous:user_ambiguous_012|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_012,ambiguous,15.0,anomaly_continuous,0.25
definite_correct:qb_6086|alpha=15|measure=anomaly_continuous,definite_correct:qb_6086,definite_correct,15.0,anomaly_continuous,0.0
definite_false:tc_540|alpha=15|measure=anomaly_continuous,definite_false:tc_540,definite_false,15.0,anomaly_continuous,0.85
definite_false:qb_919|alpha=15|measure=anomaly_continuous,definite_false:qb_919,definite_false,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_090|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_090,ambiguous,15.0,anomaly_continuous,0.85
definite_false:qb_525|alpha=15|measure=anomaly_continuous,definite_false:qb_525,definite_false,15.0,anomaly_continuous,0.25
definite_false:qw_3161|alpha=15|measure=anomaly_continuous,definite_false:qw_3161,definite_false,15.0,anomaly_continuous,0.25
definite_false:bb_981|alpha=15|measure=anomaly_continuous,definite_false:bb_981,definite_false,15.0,anomaly_continuous,0.35
definite_false:qw_4953|alpha=15|measure=anomaly_continuous,definite_false:qw_4953,definite_false,15.0,anomaly_continuous,0.85
definite_correct:qz_340|alpha=15|measure=anomaly_continuous,definite_correct:qz_340,definite_correct,15.0,anomaly_continuous,0.25
definite_false:tc_2359|alpha=15|measure=anomaly_continuous,definite_false:tc_2359,definite_false,15.0,anomaly_continuous,0.25
ambiguous:synthetic_ambiguity_db564851e7629ffa|alpha=15|measure=anomaly_continuous,ambiguous:synthetic_ambiguity_db564851e7629ffa,ambiguous,15.0,anomaly_continuous,0.25
definite_correct:qw_45|alpha=15|measure=anomaly_continuous,definite_correct:qw_45,definite_correct,15.0,anomaly_continuous,0.0
ambiguous:user_ambiguous_039|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_039,ambiguous,15.0,anomaly_continuous,0.25
ambiguous:ambigqa_train_-4847378126974715981|alpha=15|measure=anomaly_continuous,ambiguous:ambigqa_train_-4847378126974715981,ambiguous,15.0,anomaly_continuous,0.25
ambiguous:ambigqa_train_-6615422287569447999|alpha=15|measure=anomaly_continuous,ambiguous:ambigqa_train_-6615422287569447999,ambiguous,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_049|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_049,ambiguous,15.0,anomaly_continuous,0.5
ambiguous:user_ambiguous_073|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_073,ambiguous,15.0,anomaly_continuous,0.5
definite_false:qb_1556|alpha=15|measure=anomaly_continuous,definite_false:qb_1556,definite_false,15.0,anomaly_continuous,0.85
ambiguous:ambigqa_train_4701094121253884727|alpha=15|measure=anomaly_continuous,ambiguous:ambigqa_train_4701094121253884727,ambiguous,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_082|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_082,ambiguous,15.0,anomaly_continuous,0.5
definite_false:dpql_4053|alpha=15|measure=anomaly_continuous,definite_false:dpql_4053,definite_false,15.0,anomaly_continuous,0.3
definite_correct:qb_2497|alpha=15|measure=anomaly_continuous,definite_correct:qb_2497,definite_correct,15.0,anomaly_continuous,0.0
ambiguous:user_ambiguous_062|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_062,ambiguous,15.0,anomaly_continuous,0.5
definite_correct:qb_8074|alpha=15|measure=anomaly_continuous,definite_correct:qb_8074,definite_correct,15.0,anomaly_continuous,0.85
ambiguous:user_ambiguous_081|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_081,ambiguous,15.0,anomaly_continuous,0.0
ambiguous:user_ambiguous_061|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_061,ambiguous,15.0,anomaly_continuous,0.25
definite_false:bb_2489|alpha=15|measure=anomaly_continuous,definite_false:bb_2489,definite_false,15.0,anomaly_continuous,0.25
ambiguous:synthetic_ambiguity_77277aded01ef92e|alpha=15|measure=anomaly_continuous,ambiguous:synthetic_ambiguity_77277aded01ef92e,ambiguous,15.0,anomaly_continuous,0.0
definite_false:bb_968|alpha=15|measure=anomaly_continuous,definite_false:bb_968,definite_false,15.0,anomaly_continuous,0.35
definite_false:bb_8112|alpha=15|measure=anomaly_continuous,definite_false:bb_8112,definite_false,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_001|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_001,ambiguous,15.0,anomaly_continuous,0.85
definite_correct:qb_7271|alpha=15|measure=anomaly_continuous,definite_correct:qb_7271,definite_correct,15.0,anomaly_continuous,0.0
definite_correct:dpql_6346|alpha=15|measure=anomaly_continuous,definite_correct:dpql_6346,definite_correct,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_089|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_089,ambiguous,15.0,anomaly_continuous,0.25
definite_correct:dpql_633|alpha=15|measure=anomaly_continuous,definite_correct:dpql_633,definite_correct,15.0,anomaly_continuous,0.85
definite_correct:qb_916|alpha=15|measure=anomaly_continuous,definite_correct:qb_916,definite_correct,15.0,anomaly_continuous,0.25
definite_false:qb_2901|alpha=15|measure=anomaly_continuous,definite_false:qb_2901,definite_false,15.0,anomaly_continuous,0.25
definite_correct:qb_7921|alpha=15|measure=anomaly_continuous,definite_correct:qb_7921,definite_correct,15.0,anomaly_continuous,0.0
definite_false:qw_1298|alpha=15|measure=anomaly_continuous,definite_false:qw_1298,definite_false,15.0,anomaly_continuous,0.85
ambiguous:user_ambiguous_070|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_070,ambiguous,15.0,anomaly_continuous,0.85
ambiguous:user_ambiguous_063|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_063,ambiguous,15.0,anomaly_continuous,0.25
definite_false:qb_4446|alpha=15|measure=anomaly_continuous,definite_false:qb_4446,definite_false,15.0,anomaly_continuous,0.25
ambiguous:ambigqa_train_-4290930682953750669|alpha=15|measure=anomaly_continuous,ambiguous:ambigqa_train_-4290930682953750669,ambiguous,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_007|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_007,ambiguous,15.0,anomaly_continuous,0.0
ambiguous:user_ambiguous_042|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_042,ambiguous,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_084|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_084,ambiguous,15.0,anomaly_continuous,0.5
definite_false:wh_2928|alpha=15|measure=anomaly_continuous,definite_false:wh_2928,definite_false,15.0,anomaly_continuous,0.25
definite_correct:dpql_971|alpha=15|measure=anomaly_continuous,definite_correct:dpql_971,definite_correct,15.0,anomaly_continuous,0.25
definite_false:qz_6898|alpha=15|measure=anomaly_continuous,definite_false:qz_6898,definite_false,15.0,anomaly_continuous,0.0
definite_correct:tc_1602|alpha=15|measure=anomaly_continuous,definite_correct:tc_1602,definite_correct,15.0,anomaly_continuous,0.5
definite_correct:qb_365|alpha=15|measure=anomaly_continuous,definite_correct:qb_365,definite_correct,15.0,anomaly_continuous,0.0
definite_correct:qb_9954|alpha=15|measure=anomaly_continuous,definite_correct:qb_9954,definite_correct,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_019|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_019,ambiguous,15.0,anomaly_continuous,0.85
ambiguous:user_ambiguous_093|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_093,ambiguous,15.0,anomaly_continuous,0.85
definite_false:qw_3199|alpha=15|measure=anomaly_continuous,definite_false:qw_3199,definite_false,15.0,anomaly_continuous,0.25
definite_correct:qb_6581|alpha=15|measure=anomaly_continuous,definite_correct:qb_6581,definite_correct,15.0,anomaly_continuous,0.0
definite_correct:qb_8250|alpha=15|measure=anomaly_continuous,definite_correct:qb_8250,definite_correct,15.0,anomaly_continuous,0.0
definite_false:qb_3878|alpha=15|measure=anomaly_continuous,definite_false:qb_3878,definite_false,15.0,anomaly_continuous,0.85
ambiguous:user_ambiguous_076|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_076,ambiguous,15.0,anomaly_continuous,0.5
definite_correct:qb_6665|alpha=15|measure=anomaly_continuous,definite_correct:qb_6665,definite_correct,15.0,anomaly_continuous,0.85
definite_false:qw_3500|alpha=15|measure=anomaly_continuous,definite_false:qw_3500,definite_false,15.0,anomaly_continuous,0.25
definite_correct:qb_1435|alpha=15|measure=anomaly_continuous,definite_correct:qb_1435,definite_correct,15.0,anomaly_continuous,0.85
definite_correct:qb_3191|alpha=15|measure=anomaly_continuous,definite_correct:qb_3191,definite_correct,15.0,anomaly_continuous,0.0
definite_correct:bb_20|alpha=15|measure=anomaly_continuous,definite_correct:bb_20,definite_correct,15.0,anomaly_continuous,0.85
definite_correct:qb_9283|alpha=15|measure=anomaly_continuous,definite_correct:qb_9283,definite_correct,15.0,anomaly_continuous,0.25
definite_correct:dpql_216|alpha=15|measure=anomaly_continuous,definite_correct:dpql_216,definite_correct,15.0,anomaly_continuous,0.25
definite_false:dpql_1695|alpha=15|measure=anomaly_continuous,definite_false:dpql_1695,definite_false,15.0,anomaly_continuous,0.85
ambiguous:user_ambiguous_016|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_016,ambiguous,15.0,anomaly_continuous,0.85
definite_correct:qw_5716|alpha=15|measure=anomaly_continuous,definite_correct:qw_5716,definite_correct,15.0,anomaly_continuous,0.85
definite_false:qz_2428|alpha=15|measure=anomaly_continuous,definite_false:qz_2428,definite_false,15.0,anomaly_continuous,0.25
definite_false:qb_3427|alpha=15|measure=anomaly_continuous,definite_false:qb_3427,definite_false,15.0,anomaly_continuous,0.25
definite_correct:bb_436|alpha=15|measure=anomaly_continuous,definite_correct:bb_436,definite_correct,15.0,anomaly_continuous,0.35
definite_correct:qb_2934|alpha=15|measure=anomaly_continuous,definite_correct:qb_2934,definite_correct,15.0,anomaly_continuous,0.35
ambiguous:user_ambiguous_074|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_074,ambiguous,15.0,anomaly_continuous,0.5
ambiguous:user_ambiguous_037|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_037,ambiguous,15.0,anomaly_continuous,0.85
definite_false:qb_7085|alpha=15|measure=anomaly_continuous,definite_false:qb_7085,definite_false,15.0,anomaly_continuous,0.85
definite_correct:bb_2326|alpha=15|measure=anomaly_continuous,definite_correct:bb_2326,definite_correct,15.0,anomaly_continuous,0.0
definite_correct:bb_4832|alpha=15|measure=anomaly_continuous,definite_correct:bb_4832,definite_correct,15.0,anomaly_continuous,0.25
definite_correct:qb_2148|alpha=15|measure=anomaly_continuous,definite_correct:qb_2148,definite_correct,15.0,anomaly_continuous,0.25
definite_correct:tc_955|alpha=15|measure=anomaly_continuous,definite_correct:tc_955,definite_correct,15.0,anomaly_continuous,0.0
ambiguous:synthetic_ambiguity_127bbb74d142df4c|alpha=15|measure=anomaly_continuous,ambiguous:synthetic_ambiguity_127bbb74d142df4c,ambiguous,15.0,anomaly_continuous,0.25
definite_false:qw_6106|alpha=15|measure=anomaly_continuous,definite_false:qw_6106,definite_false,15.0,anomaly_continuous,0.85
ambiguous:ambigqa_dev_-2861341002123248407|alpha=15|measure=anomaly_continuous,ambiguous:ambigqa_dev_-2861341002123248407,ambiguous,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_099|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_099,ambiguous,15.0,anomaly_continuous,0.25
definite_false:wh_2424|alpha=15|measure=anomaly_continuous,definite_false:wh_2424,definite_false,15.0,anomaly_continuous,0.25
definite_correct:qb_1456|alpha=15|measure=anomaly_continuous,definite_correct:qb_1456,definite_correct,15.0,anomaly_continuous,0.0
ambiguous:synthetic_ambiguity_736399f8375cbe45|alpha=15|measure=anomaly_continuous,ambiguous:synthetic_ambiguity_736399f8375cbe45,ambiguous,15.0,anomaly_continuous,0.5
definite_false:dpql_3912|alpha=15|measure=anomaly_continuous,definite_false:dpql_3912,definite_false,15.0,anomaly_continuous,0.25
definite_correct:qw_5335|alpha=15|measure=anomaly_continuous,definite_correct:qw_5335,definite_correct,15.0,anomaly_continuous,0.0
definite_false:bb_7609|alpha=15|measure=anomaly_continuous,definite_false:bb_7609,definite_false,15.0,anomaly_continuous,0.25
definite_false:dpql_3092|alpha=15|measure=anomaly_continuous,definite_false:dpql_3092,definite_false,15.0,anomaly_continuous,0.85
definite_false:qw_3344|alpha=15|measure=anomaly_continuous,definite_false:qw_3344,definite_false,15.0,anomaly_continuous,0.85
definite_correct:bb_2920|alpha=15|measure=anomaly_continuous,definite_correct:bb_2920,definite_correct,15.0,anomaly_continuous,0.85
definite_false:wh_451|alpha=15|measure=anomaly_continuous,definite_false:wh_451,definite_false,15.0,anomaly_continuous,0.25
definite_correct:qb_4578|alpha=15|measure=anomaly_continuous,definite_correct:qb_4578,definite_correct,15.0,anomaly_continuous,0.0
ambiguous:ambigqa_train_-6821663518687506172|alpha=15|measure=anomaly_continuous,ambiguous:ambigqa_train_-6821663518687506172,ambiguous,15.0,anomaly_continuous,0.25
definite_correct:qw_1816|alpha=15|measure=anomaly_continuous,definite_correct:qw_1816,definite_correct,15.0,anomaly_continuous,0.75
definite_false:qb_9244|alpha=15|measure=anomaly_continuous,definite_false:qb_9244,definite_false,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_033|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_033,ambiguous,15.0,anomaly_continuous,0.5
definite_false:qb_9682|alpha=15|measure=anomaly_continuous,definite_false:qb_9682,definite_false,15.0,anomaly_continuous,0.25
ambiguous:user_ambiguous_068|alpha=15|measure=anomaly_continuous,ambiguous:user_ambiguous_068,ambiguous,15.0,anomaly_continuous,0.0
definite_correct:qb_299|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_299,definite_correct,5.0,confidence_manipulation_check,0.8315700399987976
definite_false:dpql_3912|alpha=5|measure=confidence_manipulation_check,definite_false:dpql_3912,definite_false,5.0,confidence_manipulation_check,0.6842561428091358
definite_correct:dpql_3467|alpha=5|measure=confidence_manipulation_check,definite_correct:dpql_3467,definite_correct,5.0,confidence_manipulation_check,0.7424371991529597
ambiguous:user_ambiguous_039|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_039,ambiguous,5.0,confidence_manipulation_check,0.7215864167632106
definite_false:wh_451|alpha=5|measure=confidence_manipulation_check,definite_false:wh_451,definite_false,5.0,confidence_manipulation_check,0.31224441789090635
ambiguous:ambigqa_train_3267103377301376828|alpha=5|measure=confidence_manipulation_check,ambiguous:ambigqa_train_3267103377301376828,ambiguous,5.0,confidence_manipulation_check,0.5847414519041194
ambiguous:user_ambiguous_035|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_035,ambiguous,5.0,confidence_manipulation_check,0.6335992261254887
definite_correct:wh_453|alpha=5|measure=confidence_manipulation_check,definite_correct:wh_453,definite_correct,5.0,confidence_manipulation_check,0.7445606049964653
definite_false:dpql_4754|alpha=5|measure=confidence_manipulation_check,definite_false:dpql_4754,definite_false,5.0,confidence_manipulation_check,0.7185471806660644
ambiguous:user_ambiguous_034|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_034,ambiguous,5.0,confidence_manipulation_check,0.5949712575304147
definite_false:bb_3805|alpha=5|measure=confidence_manipulation_check,definite_false:bb_3805,definite_false,5.0,confidence_manipulation_check,0.6478619142932529
definite_correct:bb_5550|alpha=5|measure=confidence_manipulation_check,definite_correct:bb_5550,definite_correct,5.0,confidence_manipulation_check,0.7202208197515801
ambiguous:user_ambiguous_050|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_050,ambiguous,5.0,confidence_manipulation_check,0.5741714602336287
